Number,ID,DIVE.TIME,MAX.DEPTH,LUNGES,SURFACE.TIME,EXPOSURE,td,tu,lat,lon,turns,steps,var.head,medianRLrms,phase,dnum
1,bw10_235a,168,48,0,175,None,8/23/2010 10:47,8/23/2010 10:50,33.5675213,-117.9068636,NA,764.9544435,0.496376,0,pre,1
2,bw10_235a,155,32,0,85,None,8/23/2010 10:53,8/23/2010 10:55,33.56368378,-117.9137047,-0.689031989,325.6379533,0.239354,0,pre,2
3,bw10_235a,177,55,0,141,None,8/23/2010 10:56,8/23/2010 10:59,33.5639772,-117.9171975,-0.753472585,521.1419296,0.188767,0,pre,3
4,bw10_235a,122,22,0,95,None,8/23/2010 11:02,8/23/2010 11:04,33.567515,-117.9208771,-0.263323164,498.9193074,0.006139,0,pre,4
5,bw10_235a,151,22,0,73,None,8/23/2010 11:05,8/23/2010 11:08,33.57154782,-117.9232239,0.075478848,117.6595021,0.036719,0,pre,5
6,bw10_235a,57,15,0,19,None,8/23/2010 11:09,8/23/2010 11:10,33.57246155,-117.9238615,0.050980662,244.1024009,0.533107,0,pre,6
7,bw10_235a,197,43,0,200,None,8/23/2010 11:10,8/23/2010 11:14,33.57429879,-117.9252983,-2.607995991,170.1454033,0.888217,0,pre,7
8,bw10_235a,84,12,0,43,None,8/23/2010 11:17,8/23/2010 11:18,33.5736212,-117.9236539,0.152716698,129.1264852,0.023049,0,pre,8
9,bw10_235a,62,18,0,22,None,8/23/2010 11:19,8/23/2010 11:20,33.57327197,-117.9223263,-0.135765528,161.6730996,0.059509,0,pre,9
10,bw10_235a,115,34,0,94,None,8/23/2010 11:20,8/23/2010 11:22,33.57265037,-117.9207509,0.981444978,57.42236724,0.184642,0,pre,10
11,bw10_235a,113,20,0,3,None,8/23/2010 11:24,8/23/2010 11:26,33.57291778,-117.9202215,0.087336359,91.402255,0.135606,0,pre,11
12,bw10_235a,41,8,0,117,None,8/23/2010 11:26,8/23/2010 11:26,33.57340322,-117.9194267,1.415947794,168.5118939,0.258873,0,pre,12
13,bw10_235a,98,12,0,134,None,8/23/2010 11:28,8/23/2010 11:30,33.5747518,-117.920252,0.894517188,99.96185781,0.021507,0,pre,13
14,bw10_235a,143,24,0,53,None,8/23/2010 11:32,8/23/2010 11:34,33.5749331,-117.9213076,1.733051606,446.0456846,0.501798,0,pre,14
15,bw10_235a,258,30,0,89,None,8/23/2010 11:35,8/23/2010 11:40,33.57092931,-117.9214969,-3.072510226,617.8379722,0.598761,0,pre,15
16,bw10_235a,88,13,0,159,None,8/23/2010 11:41,8/23/2010 11:43,33.57647707,-117.9216915,1.465855969,194.8759726,0.131978,0,pre,16
17,bw10_235a,185,13,0,92,SimMFA,8/23/2010 11:45,8/23/2010 11:48,33.57661007,-117.9237866,-1.441774333,24.83733771,0.236067,103.682865,during,17
18,bw10_235a,94,7,0,123,SimMFA,8/23/2010 11:50,8/23/2010 11:51,33.57683287,-117.9238009,1.408030428,86.30138177,0.437754,108.281477,during,18
19,bw10_235a,141,17,0,149,SimMFA,8/23/2010 11:53,8/23/2010 11:56,33.57691799,-117.9247257,1.613448022,152.3944884,0.328714,126.738991,during,19
20,bw10_235a,44,4,0,4,SimMFA,8/23/2010 11:58,8/23/2010 11:59,33.575552,-117.9248343,-1.935278158,35.58862478,0.24508,126.621523,during,20
21,bw10_235a,96,8,0,48,SimMFA,8/23/2010 12:00,8/23/2010 12:02,33.57568637,-117.9251825,-1.331391874,230.4921825,0.013561,NA,during,21
22,bw10_235a,122,17,0,122,SimMFA,8/23/2010 12:01,8/23/2010 12:03,33.57771951,-117.9247123,2.257930457,540.7316591,0.059601,129.023259,during,22
23,bw10_235a,207,32,0,142,SimMFA,8/23/2010 12:05,8/23/2010 12:09,33.57539752,-117.9298333,-2.494925205,161.3015992,0.424274,136.397689,during,23
24,bw10_235a,127,10,0,120,SimMFA,8/23/2010 12:11,8/23/2010 12:13,33.57671699,-117.9291145,-0.118096364,162.8219072,0.007829,126.757633,during,24
25,bw10_235a,171,17,0,46,SimMFA,8/23/2010 12:15,8/23/2010 12:18,33.57796877,-117.9282064,-2.045043668,486.2319609,0.035499,150.543898,during,25
26,bw10_235a,89,10,0,144,None,8/23/2010 12:19,8/23/2010 12:20,33.57423737,-117.9254812,2.216864431,118.3849638,0.035655,0,post,26
27,bw10_235a,177,19,0,176,None,8/23/2010 12:23,8/23/2010 12:26,33.57522789,-117.9250166,-1.812032614,184.8397578,0.327596,0,post,27
28,bw10_235a,181,27,0,18,None,8/23/2010 12:28,8/23/2010 12:31,33.57426377,-117.923394,-0.393019856,135.7180393,0.039727,0,post,28
29,bw10_235a,71,12,0,23,None,8/23/2010 12:31,8/23/2010 12:32,33.57322979,-117.9226187,0.715001875,124.4784881,0.075844,0,post,29
30,bw10_235a,138,20,0,60,None,8/23/2010 12:33,8/23/2010 12:35,33.57290344,-117.921335,1.51685784,82.52887923,0.119026,0,post,30
31,bw10_235a,181,28,0,89,None,8/23/2010 12:36,8/23/2010 12:39,33.5736009,-117.9210333,NA,NA,0.082851,0,post,31
1,bw10_235b,181,65,1,52,None,8/23/2010 11:18,8/23/2010 11:21,33.56545919,-117.9102854,NA,70.27462583,0.921237,0,pre,1
2,bw10_235b,96,38,1,67,None,8/23/2010 11:22,8/23/2010 11:23,33.56607947,-117.9101446,-0.174022944,74.96029236,0.160106,0,pre,2
3,bw10_235b,94,41,1,144,None,8/23/2010 11:24,8/23/2010 11:26,33.5667097,-117.9098599,0.699484457,48.79920988,0.69799,0,pre,3
4,bw10_235b,169,23,0,25,None,8/23/2010 11:28,8/23/2010 11:31,33.5671237,-117.9100329,-0.135847734,52.28822683,0.404269,0,pre,4
5,bw10_235b,83,21,1,97,None,8/23/2010 11:32,8/23/2010 11:33,33.56758405,-117.9101449,0.722269704,72.09025982,0.170359,0,pre,5
6,bw10_235b,182,43,0,83,None,8/23/2010 11:34,8/23/2010 11:38,33.56797625,-117.9107633,-0.631131969,88.28748779,0.497963,0,pre,6
7,bw10_235b,149,38,0,15,None,8/23/2010 11:39,8/23/2010 11:41,33.5687361,-117.911036,-0.303536349,94.46334745,0.14714,0,pre,7
8,bw10_235b,59,14,1,108,None,8/23/2010 11:42,8/23/2010 11:43,33.56958463,-117.9110249,-1.243593887,218.9743089,0.179739,0,pre,8
9,bw10_235b,282,52,0,105,SimMFA,8/23/2010 11:44,8/23/2010 11:49,33.57020014,-117.9087826,-0.275093305,251.8188041,0.462425,0,pre,9
10,bw10_235b,137,22,0,19,SimMFA,8/23/2010 11:51,8/23/2010 11:53,33.57029369,-117.90607,-0.222470953,179.8952503,0.252155,128.287186,during,10
11,bw10_235b,155,30,0,50,SimMFA,8/23/2010 11:53,8/23/2010 11:56,33.57000017,-117.9041627,-3.120666422,252.2941949,0.530798,126.436515,during,11
12,bw10_235b,103,24,0,40,SimMFA,8/23/2010 11:57,8/23/2010 11:58,33.57036478,-117.9068474,1.372222528,102.4479077,0.464367,NA,during,12
13,bw10_235b,175,33,1,53,SimMFA,8/23/2010 11:59,8/23/2010 12:02,33.56950242,-117.9072331,1.146472685,182.6379852,0.156134,111.028065,during,13
14,bw10_235b,131,29,0,52,SimMFA,8/23/2010 12:03,8/23/2010 12:05,33.56834057,-117.9058428,-3.11067936,186.8252741,0.718799,116.122141,during,14
15,bw10_235b,252,45,0,90,SimMFA,8/23/2010 12:06,8/23/2010 12:10,33.56949185,-117.9073084,0.072305376,102.5436589,0.684422,126.017577,during,15
16,bw10_235b,99,20,1,15,SimMFA,8/23/2010 12:11,8/23/2010 12:13,33.57007363,-117.9081655,3.036309144,16.64671532,0.535592,131.653776,during,16
17,bw10_235b,167,55,0,80,SimMFA,8/23/2010 12:13,8/23/2010 12:16,33.56996752,-117.9080391,-1.501347475,247.4789638,0.717689,126.84726,during,17
18,bw10_235b,131,26,0,18,None,8/23/2010 12:17,8/23/2010 12:20,33.56828519,-117.9097833,-0.011128284,420.2474077,0.011993,105.034251,during,18
19,bw10_235b,257,49,0,100,None,8/23/2010 12:20,8/23/2010 12:24,33.56545602,-117.912783,0.191611804,182.0336901,0.582346,112.452087,during,19
20,bw10_235b,109,21,0,71,None,8/23/2010 12:26,8/23/2010 12:28,33.56404713,-117.9137792,-0.343699042,113.5508102,0.274038,0,post,20
21,bw10_235b,194,33,0,74,None,8/23/2010 12:29,8/23/2010 12:32,33.56339386,-117.9147194,-1.575942152,12.32644331,0.786365,0,post,21
22,bw10_235b,93,16,1,22,None,8/23/2010 12:33,8/23/2010 12:35,33.56347975,-117.9148032,1.722455367,262.0510469,0.652815,0,post,22
23,bw10_235b,245,43,0,94,None,8/23/2010 12:35,8/23/2010 12:39,33.5617243,-117.9166854,2.003736614,22.88246178,0.327315,0,post,23
24,bw10_235b,275,38,0,77,None,8/23/2010 12:41,8/23/2010 12:45,33.56166321,-117.9164499,NA,NA,0.377,0,post,24
1,bw10_235_Bprobe_019,178,89,0,123,None,8/23/2010 15:43,8/23/2010 15:46,33.58887998,-118.080634,NA,123.6563104,NA,NA,pre,1
2,bw10_235_Bprobe_019,101,33,0,69,None,8/23/2010 15:48,8/23/2010 15:50,33.58990427,-118.080118,0.48308493,128.3769744,NA,NA,pre,2
3,bw10_235_Bprobe_019,137,50,0,67,None,8/23/2010 15:51,8/23/2010 15:53,33.59105356,-118.0802324,-0.137085896,263.003186,NA,NA,pre,3
4,bw10_235_Bprobe_019,168,48,0,87,None,8/23/2010 15:54,8/23/2010 15:57,33.59341278,-118.0800808,-0.118243166,263.4937938,NA,NA,pre,4
5,bw10_235_Bprobe_019,131,40,0,75,None,8/23/2010 15:59,8/23/2010 16:01,33.5957453,-118.0795975,1.545360618,213.1120151,NA,NA,pre,5
6,bw10_235_Bprobe_019,234,75,0,3,None,8/23/2010 16:02,8/23/2010 16:06,33.59612354,-118.0818505,0.827262174,477.972018,NA,NA,pre,6
8,bw10_235_Bprobe_019,116,25,0,79,None,8/23/2010 16:08,8/23/2010 16:10,33.59358319,-118.0860062,-0.537588326,241.022271,NA,NA,pre,7
9,bw10_235_Bprobe_019,145,33,0,56,None,8/23/2010 16:11,8/23/2010 16:14,33.59338255,-118.0885943,-0.10206344,243.9927138,NA,NA,pre,8
10,bw10_235_Bprobe_019,109,32,0,3,None,8/23/2010 16:15,8/23/2010 16:17,33.59340443,-118.0912254,-0.010419733,212.2645589,NA,NA,pre,9
11,bw10_235_Bprobe_019,64,16,0,86,None,8/23/2010 16:17,8/23/2010 16:18,33.59344347,-118.0935141,0.042312992,305.9202828,NA,NA,pre,10
12,bw10_235_Bprobe_019,143,54,0,106,None,8/23/2010 16:19,8/23/2010 16:21,33.59338264,-118.0968124,0.221429267,326.4772457,NA,NA,pre,11
13,bw10_235_Bprobe_019,180,56,0,100,None,8/23/2010 16:23,8/23/2010 16:26,33.59267109,-118.100228,-2.936475525,112.64102,NA,NA,pre,12
14,bw10_235_Bprobe_019,196,77,0,3,None,8/23/2010 16:28,8/23/2010 16:31,33.59311239,-118.0991349,0.431213181,187.8041288,NA,NA,pre,13
15,bw10_235_Bprobe_019,90,26,0,89,None,8/23/2010 16:31,8/23/2010 16:33,33.5944161,-118.0978494,-0.88282972,534.7577028,NA,NA,pre,14
16,bw10_235_Bprobe_019,130,33,0,75,None,8/23/2010 16:34,8/23/2010 16:36,33.59440116,-118.0920824,-1.058089285,102.0706274,NA,NA,pre,15
17,bw10_235_Bprobe_019,169,55,0,54,None,8/23/2010 16:37,8/23/2010 16:40,33.59359943,-118.0915483,-0.077918519,202.0418487,NA,NA,pre,16
19,bw10_235_Bprobe_019,135,34,0,98,None,8/23/2010 16:42,8/23/2010 16:44,33.59194894,-118.0906419,2.23800032,85.14889952,NA,NA,pre,17
20,bw10_235_Bprobe_019,348,44,0,3,SimMFA,8/23/2010 16:45,8/23/2010 16:50,33.59263124,-118.0902268,0.778728272,126.2442226,NA,NA,during,18
21,bw10_235_Bprobe_019,48,11,0,2,SimMFA,8/23/2010 16:50,8/23/2010 16:51,33.59371303,-118.0906354,0.500276671,113.5524524,NA,NA,during,19
22,bw10_235_Bprobe_019,47,14,0,2,SimMFA,8/23/2010 16:51,8/23/2010 16:52,33.59442107,-118.0915169,-0.006727874,84.16748101,NA,NA,during,20
23,bw10_235_Bprobe_019,23,13,0,3,SimMFA,8/23/2010 16:52,8/23/2010 16:52,33.59494954,-118.0921661,-0.147493703,334.0659482,NA,NA,during,21
24,bw10_235_Bprobe_019,190,62,0,79,SimMFA,8/23/2010 16:52,8/23/2010 16:55,33.59733945,-118.094345,-0.300596787,436.4495328,NA,NA,during,22
25,bw10_235_Bprobe_019,143,34,0,92,SimMFA,8/23/2010 16:57,8/23/2010 16:59,33.6010224,-118.0959592,-0.865192214,233.0106521,NA,NA,during,23
26,bw10_235_Bprobe_019,165,54,0,122,SimMFA,8/23/2010 17:01,8/23/2010 17:04,33.6028493,-118.0947326,-0.00122374,155.9900669,NA,NA,during,24
27,bw10_235_Bprobe_019,158,37,0,117,None,8/23/2010 17:05,8/23/2010 17:08,33.6040715,-118.0939096,-0.430383199,218.3713428,NA,NA,post,25
28,bw10_235_Bprobe_019,131,35,0,3,None,8/23/2010 17:10,8/23/2010 17:12,33.60522662,-118.092006,NA,NA,NA,NA,post,26
1,bw10_238a,116,31,1,74,None,8/26/2010 11:43,8/26/2010 11:45,33.54989,-117.9705082,NA,82.47333888,0.430658,0,pre,1
2,bw10_238a,137,21,0,72,None,8/26/2010 11:46,8/26/2010 11:49,33.54934564,-117.9711113,-2.85E-06,74.68907187,0.676844,0,pre,2
3,bw10_238a,119,13,0,33,None,8/26/2010 11:50,8/26/2010 11:52,33.54885266,-117.9716574,-2.88E-06,75.53083828,0.071643,0,pre,3
4,bw10_238a,139,12,0,72,None,8/26/2010 11:52,8/26/2010 11:55,33.54835413,-117.9722096,-3.18E-06,83.52597944,0.292903,0,pre,4
5,bw10_238a,127,9,0,64,None,8/26/2010 11:56,8/26/2010 11:58,33.54780283,-117.9728203,-2.758277207,203.5279183,0.178174,0,pre,5
6,bw10_238a,121,10,0,62,None,8/26/2010 11:59,8/26/2010 12:01,33.54951178,-117.9720406,3.120672739,23.8157707,0.217227,0,pre,6
7,bw10_238a,153,12,0,79,None,8/26/2010 12:02,8/26/2010 12:04,33.54931343,-117.9721368,1.414680715,231.9118231,0.060324,0,pre,7
8,bw10_238a,208,15,0,75,None,8/26/2010 12:06,8/26/2010 12:09,33.54823192,-117.9700004,0.463647146,138.6851625,0.421736,0,pre,8
9,bw10_238a,105,9,0,53,None,8/26/2010 12:10,8/26/2010 12:12,33.54813281,-117.9685103,-2.229173392,116.8115838,0.100693,0,pre,9
10,bw10_238a,190,16,0,96,SimMFA,8/26/2010 12:13,8/26/2010 12:16,33.54735365,-117.9693536,-0.029474422,110.7285974,0.74014,105.237628,during,10
11,bw10_238a,92,10,1,21,SimMFA,8/26/2010 12:18,8/26/2010 12:19,33.546635,-117.9701788,1.386605956,67.07445172,0.141879,111.267431,during,11
12,bw10_238a,131,38,1,58,SimMFA,8/26/2010 12:20,8/26/2010 12:22,33.54614333,-117.9697608,-0.698793333,63.7447676,0.447493,129.339421,during,12
13,bw10_238a,102,13,0,61,SimMFA,8/26/2010 12:23,8/26/2010 12:24,33.54557247,-117.9698148,1.174885621,192.9618797,0.111659,120.097333,during,13
14,bw10_238a,176,13,0,133,SimMFA,8/26/2010 12:25,8/26/2010 12:28,33.54477526,-117.967968,-2.430739764,138.4925863,0.543963,121.513696,during,14
15,bw10_238a,135,11,0,81,SimMFA,8/26/2010 12:30,8/26/2010 12:33,33.54448264,-117.9694188,-0.529949631,47.59488681,0.733422,124.95686,during,15
16,bw10_238a,122,9,0,67,SimMFA,8/26/2010 12:34,8/26/2010 12:36,33.54460739,-117.9699095,-1.535772027,423.4461754,0.023836,129.596401,during,16
17,bw10_238a,157,13,0,81,SimMFA,8/26/2010 12:37,8/26/2010 12:40,33.54828598,-117.9687477,0.428122997,188.9580726,0.109813,126.204065,during,17
18,bw10_238a,170,13,0,114,SimMFA,8/26/2010 12:41,8/26/2010 12:44,33.54995956,-117.969088,-1.652233721,306.4529848,0.487889,126.709603,during,18
19,bw10_238a,173,13,0,84,None,8/26/2010 12:46,8/26/2010 12:49,33.55020206,-117.9657976,1.610314314,176.6441627,0.059724,0,post,19
20,bw10_238a,139,13,0,38,None,8/26/2010 12:50,8/26/2010 12:52,33.55177626,-117.9660374,-1.714189613,139.7602408,0.272858,0,post,20
21,bw10_238a,135,15,0,48,None,8/26/2010 12:53,8/26/2010 12:55,33.55175567,-117.9645311,-2.186463125,77.10459679,0.103358,0,post,21
22,bw10_238a,165,11,0,127,None,8/26/2010 12:56,8/26/2010 12:59,33.55119542,-117.9650198,0.263418205,110.637753,0.296862,0,post,22
23,bw10_238a,173,14,0,32,None,8/26/2010 13:01,8/26/2010 13:04,33.55026744,-117.9654468,-2.827847007,139.2541202,0.342581,0,post,23
24,bw10_238a,129,15,0,93,None,8/26/2010 13:04,8/26/2010 13:06,33.55151653,-117.9653651,0.398681569,239.4646904,0.622874,0,post,24
25,bw10_238a,127,12,0,30,None,8/26/2010 13:08,8/26/2010 13:10,33.55354333,-117.96623,-0.825688412,201.7002262,0.004479,0,post,25
26,bw10_238a,166,38,0,106,None,8/26/2010 13:10,8/26/2010 13:13,33.55515139,-117.9652281,NA,NA,0.071618,0,post,26
1,bw10_239b,502,157,4,179,None,8/27/2010 10:33,8/27/2010 10:42,33.57128277,-118.0273695,NA,694.0327857,0.237404,0,pre,1
2,bw10_239b,423,157,0,164,None,8/27/2010 10:45,8/27/2010 10:52,33.56818259,-118.0208776,-1.753757932,880.6569092,0.193205,0,pre,2
3,bw10_239b,550,216,1,190,None,8/27/2010 10:54,8/27/2010 11:04,33.56211597,-118.0269712,0.220332912,188.5515433,0.377226,0,pre,3
4,bw10_239b,84,9,0,68,None,8/27/2010 11:07,8/27/2010 11:08,33.56061136,-118.0279047,1.846333469,365.8414254,0.00724,0,pre,4
5,bw10_239b,393,233,0,108,None,8/27/2010 11:09,8/27/2010 11:16,33.5599395,-118.0240441,1.301759935,666.0098008,0.209318,0,pre,5
6,bw10_239b,195,13,0,90,None,8/27/2010 11:18,8/27/2010 11:21,33.56527177,-118.0207881,-0.004299547,372.0873764,0.006088,0,pre,6
7,bw10_239b,151,12,0,19,None,8/27/2010 11:22,8/27/2010 11:25,33.5682443,-118.0189536,0.772849435,212.700309,0.035145,0,pre,7
8,bw10_239b,190,91,0,62,None,8/27/2010 11:25,8/27/2010 11:28,33.57007354,-118.0196161,0.506361593,373.3756347,0.19992,0,pre,8
9,bw10_239b,162,31,0,46,None,8/27/2010 11:29,8/27/2010 11:32,33.57241545,-118.0224979,0.480413796,379.2608774,0.01286,0,pre,9
10,bw10_239b,159,10,0,76,None,8/27/2010 11:33,8/27/2010 11:35,33.57339268,-118.0264152,0.247001034,211.1766403,0.006285,0,pre,10
11,bw10_239b,123,12,0,41,None,8/27/2010 11:37,8/27/2010 11:39,33.57347288,-118.02869,0.414077453,510.7526919,0.001966,0,pre,11
12,bw10_239b,592,147,3,142,None,8/27/2010 11:39,8/27/2010 11:49,33.5717946,-118.0338152,-0.439254894,641.4801196,0.545373,0,pre,12
13,bw10_239b,628,163,4,210,None,8/27/2010 11:51,8/27/2010 12:02,33.57218409,-118.0407155,-0.468439116,518.9231588,0.693015,0,pre,13
14,bw10_239b,535,161,2,151,None,8/27/2010 12:05,8/27/2010 12:14,33.57457555,-118.0455181,-0.307434332,369.4364093,0.625668,0,pre,14
15,bw10_239b,534,130,4,149,None,8/27/2010 12:17,8/27/2010 12:26,33.5770612,-118.0481574,0.042396342,420.7092848,0.814452,0,pre,15
16,bw10_239b,426,140,1,138,SimMFA,8/27/2010 12:28,8/27/2010 12:35,33.57978321,-118.0513043,0.399487855,656.5652289,0.34643,116.449081,during,16
17,bw10_239b,369,134,0,112,SimMFA,8/27/2010 12:37,8/27/2010 12:44,33.58210003,-118.0578148,-0.021268161,560.7118318,0.239439,133.711679,during,17
18,bw10_239b,196,14,0,84,SimMFA,8/27/2010 12:45,8/27/2010 12:49,33.58417714,-118.0633229,-0.472076006,758.8443988,0.005735,125.958962,during,18
19,bw10_239b,442,131,2,154,SimMFA,8/27/2010 12:50,8/27/2010 12:57,33.58950811,-118.0684229,-0.379627012,942.7737654,0.091832,134.652624,during,19
20,bw10_239b,351,143,0,127,SimMFA,8/27/2010 13:00,8/27/2010 13:06,33.59761203,-118.0713762,-0.396174839,769.1582484,0.038954,135.076371,during,20
21,bw10_239b,228,105,0,87,None,8/27/2010 13:08,8/27/2010 13:12,33.60448779,-118.0705577,0.496175228,347.1016148,0.023784,0,post,21
22,bw10_239b,175,17,0,90,None,8/27/2010 13:13,8/27/2010 13:16,33.60736675,-118.0719955,0.848120364,423.2868807,0.020305,0,post,22
23,bw10_239b,182,15,0,101,None,8/27/2010 13:17,8/27/2010 13:21,33.60859224,-118.0763175,0.405213885,466.898441,0.009641,0,post,23
24,bw10_239b,134,14,0,88,None,8/27/2010 13:22,8/27/2010 13:24,33.60825806,-118.0813375,0.686034797,557.1857897,0.003167,0,post,24
25,bw10_239b,275,17,0,91,None,8/27/2010 13:26,8/27/2010 13:30,33.60477815,-118.0856572,0.247571757,688.7917631,0.016975,0,post,25
26,bw10_239b,233,52,0,84,None,8/27/2010 13:32,8/27/2010 13:36,33.59951878,-118.0895706,-0.240022452,672.8953406,0.001531,0,post,26
27,bw10_239b,246,67,0,110,None,8/27/2010 13:37,8/27/2010 13:41,33.59528351,-118.0947485,0.551525086,1232.447561,0.004559,0,post,27
28,bw10_239b,487,162,1,166,None,8/27/2010 13:43,8/27/2010 13:51,33.58454236,-118.0979698,-0.716779647,802.9049079,0.155788,0,post,28
29,bw10_239b,389,193,0,136,None,8/27/2010 13:54,8/27/2010 14:00,33.58040549,-118.1050618,-1.56865718,1070.827203,0.112443,0,post,29
30,bw10_239b,127,11,0,148,None,8/27/2010 14:03,8/27/2010 14:05,33.58830982,-118.1116425,-0.300383278,640.8605725,0.004463,0,post,30
31,bw10_239b,460,145,3,172,None,8/27/2010 14:07,8/27/2010 14:15,33.59379713,-118.1137328,0.438799862,697.3288842,0.255858,0,post,31
32,bw10_239b,214,106,0,87,None,8/27/2010 14:18,8/27/2010 14:21,33.59840359,-118.1188292,0.415988781,523.8078803,0.051311,0,post,32
33,bw10_239b,194,13,0,95,None,8/27/2010 14:23,8/27/2010 14:26,33.60027609,-118.1240119,0.476565233,559.1677798,0.004186,0,post,33
34,bw10_239b,209,21,0,94,None,8/27/2010 14:27,8/27/2010 14:31,33.59992307,-118.1300277,0.777678629,511.2500144,0.032565,0,post,34
35,bw10_239b,170,33,0,83,None,8/27/2010 14:32,8/27/2010 14:35,33.59646961,-118.1336625,0.456942979,561.4180834,0.034827,0,post,35
36,bw10_239b,245,41,0,110,None,8/27/2010 14:37,8/27/2010 14:41,33.59160175,-118.1352455,-0.132398214,2505.039987,0.008427,0,post,36
37,bw10_239b,224,24,0,78,None,8/27/2010 14:42,8/27/2010 14:46,33.57084159,-118.1456689,-3.101380212,1147.132262,0.008366,0,post,37
38,bw10_239b,157,12,0,94,None,8/27/2010 14:47,8/27/2010 14:50,33.5804995,-118.1413556,2.324625621,624.6684218,0.003527,0,post,38
39,bw10_239b,204,59,0,98,None,8/27/2010 14:52,8/27/2010 14:55,33.57832553,-118.1475651,0.239317781,548.0655191,0.011684,0,post,39
40,bw10_239b,106,11,0,61,None,8/27/2010 14:57,8/27/2010 14:58,33.57539322,-118.152312,-0.097062578,525.7559474,0.00266,0,post,40
41,bw10_239b,215,51,0,96,None,8/27/2010 14:59,8/27/2010 15:03,33.57296225,-118.1571721,0.234521792,556.1976785,0.009082,0,post,41
42,bw10_239b,153,13,0,46,None,8/27/2010 15:05,8/27/2010 15:07,33.56946398,-118.1614536,-0.00879588,493.9842417,0.00052,0,post,42
43,bw10_239b,140,8,0,56,None,8/27/2010 15:08,8/27/2010 15:10,33.566385,-118.1652887,-0.19804865,697.6888749,0.002366,0,post,43
44,bw10_239b,258,115,0,90,None,8/27/2010 15:11,8/27/2010 15:15,33.56301111,-118.1716275,-0.156974578,994.1283525,0.011502,0,post,44
45,bw10_239b,350,150,0,106,None,8/27/2010 15:17,8/27/2010 15:23,33.55944441,-118.1814526,0.099840286,667.5304537,0.008318,0,post,45
46,bw10_239b,79,9,0,38,None,8/27/2010 15:24,8/27/2010 15:26,33.5565112,-118.1877289,-0.297709116,890.8642792,0.000377,0,post,46
47,bw10_239b,401,195,0,108,None,8/27/2010 15:26,8/27/2010 15:33,33.55482848,-118.1971173,-0.073523616,814.5576869,0.013851,0,post,47
48,bw10_239b,136,11,0,40,None,8/27/2010 15:35,8/27/2010 15:37,33.55382309,-118.2058145,-0.679183996,739.9529733,0.001819,0,post,48
49,bw10_239b,502,222,0,136,None,8/27/2010 15:38,8/27/2010 15:46,33.55727138,-118.2126336,0.035741993,1067.934012,0.0245,0,post,49
50,bw10_239b,95,11,0,35,None,8/27/2010 15:48,8/27/2010 15:50,33.5619508,-118.2226836,0.214793684,1262.959452,0.001409,0,post,50
51,bw10_239b,637,247,2,191,None,8/27/2010 15:50,8/27/2010 16:01,33.56523528,-118.235716,-0.406378001,1163.542288,0.039708,0,post,51
52,bw10_239b,697,260,5,246,None,8/27/2010 16:04,8/27/2010 16:16,33.57198153,-118.2452976,0.081558837,751.6330003,0.42036,0,post,52
53,bw10_239b,582,237,3,139,None,8/27/2010 16:20,8/27/2010 16:29,33.57590413,-118.2518937,NA,NA,0.06244,0,post,53
1,bw10_240a,78,19,0,16,None,8/28/2010 9:14,8/28/2010 9:16,33.68659318,-118.3228267,NA,114.4763366,0.09131,0,pre,1
2,bw10_240a,45,7,0,3,None,8/28/2010 9:16,8/28/2010 9:17,33.68571175,-118.3221901,-1.560970937,34.46486066,0.020218,0,pre,2
3,bw10_240a,42,7,0,24,None,8/28/2010 9:17,8/28/2010 9:17,33.68554802,-118.3225059,2.568623554,19.3965408,0.727517,0,pre,3
4,bw10_240a,60,9,1,10,None,8/28/2010 9:18,8/28/2010 9:19,33.68554471,-118.3222965,-0.676230624,97.3234334,0.146404,0,pre,4
5,bw10_240a,59,10,0,45,None,8/28/2010 9:19,8/28/2010 9:20,33.68498243,-118.3214919,0.252826967,68.23917735,0.238472,0,pre,5
6,bw10_240a,33,5,1,5,None,8/28/2010 9:20,8/28/2010 9:21,33.68471854,-118.320827,-0.705112285,235.3637342,0.204724,0,pre,6
7,bw10_240a,139,20,0,162,None,8/28/2010 9:21,8/28/2010 9:23,33.68278864,-118.3197892,-1.02701564,304.0885805,0.10971,0,pre,7
8,bw10_240a,132,24,0,57,None,8/28/2010 9:26,8/28/2010 9:28,33.68053462,-118.3216437,2.893916058,460.962224,0.238949,0,pre,8
9,bw10_240a,120,24,0,65,None,8/28/2010 9:29,8/28/2010 9:31,33.68327429,-118.3179123,1.956966542,672.7496387,0.070422,0,pre,9
10,bw10_240a,62,6,1,6,None,8/28/2010 9:32,8/28/2010 9:33,33.68600025,-118.3243943,-2.657208525,42.77072292,0.059913,0,pre,10
11,bw10_240a,102,18,0,15,None,8/28/2010 9:33,8/28/2010 9:35,33.6860077,-118.3239326,-0.117344774,147.6138522,0.241252,0,pre,11
12,bw10_240a,37,5,0,16,None,8/28/2010 9:35,8/28/2010 9:36,33.68587692,-118.3223467,-0.01723067,114.0045993,0.076507,0,pre,12
13,bw10_240a,23,5,1,6,None,8/28/2010 9:36,8/28/2010 9:36,33.68575825,-118.3211243,-2.82281446,43.28616899,0.048952,0,pre,13
14,bw10_240a,94,19,0,102,None,8/28/2010 9:36,8/28/2010 9:38,33.68567915,-118.3215818,1.137437657,933.5058045,0.600041,0,pre,14
